id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz
2580,390,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.79302,0.609118,-0.00974699,-0.477391,0.020006,0.560892,0.0535944,0.00542423,0.998474,-0.0519673,0.0186867,0.586428,0.0132994,-0.58388,0.0625016,-0.0102192,-0.018517,-0.999826,0.00207634,0.270057,0.000413915,-0.072324,0.271452,0.00377689,0.00278563,-0.999979,0.00579396,-0.139629,2.52705e-05,0.0338172,-0.13949,0.00824941,0.00575913,0.127315,0.991846,-0.272639,0.00439099,-0.0129432,0.0553096,0.267856,-0.0305006,-0.1218,0.992086,0.272736,0.00426513,-0.00419353,0.0518303,-0.268678,
2581,530,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.84411,0.536148,0.00492008,-0.532538,0.0291198,0.599008,0.0501087,0.00892088,0.997906,-0.0646465,0.00215344,0.611358,0.0177793,-0.608722,0.060622,0.00389094,-0.0223896,-0.99963,-0.0154638,0.262323,0.00091005,-0.0435716,0.263191,0.0132707,0.00191393,-0.999998,-0.000507695,-0.134777,3.96723e-05,0.0209287,-0.134757,0.0386622,0.0180941,0.15144,0.988301,-0.26691,0.00584491,0.00254645,0.0577344,0.261177,-0.018789,-0.153013,0.988045,0.252858,0.0047286,-0.00398477,0.0594654,-0.246784,
2582,530,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.842674,0.53803,0.0205931,-0.530832,0.0341406,0.597737,0.0499254,0.0132619,0.997849,-0.0654822,0.00301521,0.610196,0.01979,-0.607594,0.0598986,0.00466709,-0.0202922,-0.999685,-0.0147806,0.262684,0.00110929,-0.0426267,0.263445,0.0125915,0.00164319,-0.999998,-0.000997542,-0.134915,2.79394e-05,0.0134764,-0.134939,0.0460972,0.017924,0.147728,0.988866,-0.267126,0.00576498,0.00856122,0.0588446,0.261187,-0.0208185,-0.152474,0.988088,0.251874,0.00495974,0.00130782,0.0597289,-0.245666,
2583,522,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.87799,0.478586,0.00940333,-0.505614,0.0299461,0.551402,0.0448576,0.00220553,0.999396,-0.0347414,0.000826447,0.539362,0.0162683,-0.537811,0.0540242,0.00120601,-0.0212754,-0.99974,-0.00822089,0.269417,0.00109093,-0.0379474,0.270323,-0.00338648,0.00389067,-0.999992,-0.000702097,-0.149574,2.60844e-05,0.0227815,-0.149492,0.00741763,0.019558,0.161497,0.986679,-0.263492,0.00641791,0.017197,0.0519664,0.258202,-0.0250462,-0.161042,0.98663,0.263522,0.00636803,0.0110311,0.0545953,-0.257902,
2584,522,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.88065,0.473723,0.00648264,-0.507234,0.0288269,0.551483,0.0455083,0.00188016,0.999059,-0.0429357,0.00612755,0.540228,0.0161647,-0.538458,0.0528822,-0.0010714,-0.0182589,-0.999773,-0.010994,0.269188,0.00114262,-0.0343812,0.269881,-0.000370092,0.00384766,-0.999992,-0.000454923,-0.149658,2.5281e-05,0.0156136,-0.149612,0.027498,0.016101,0.162935,0.986506,-0.26332,0.00670936,0.0152988,0.0528361,0.257946,-0.0236181,-0.169491,0.985249,0.263546,0.00678989,0.0108622,0.0551435,-0.257746,
2585,375,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0.819223,0.573265,0.0155184,-0.451046,0.0175054,0.506321,0.0631221,0.00455423,0.996434,-0.0837202,0.01047,0.527523,0.027116,-0.522895,0.0757389,-0.0144637,-0.0312135,-0.999487,-0.00718127,0.274002,0.000819545,-0.0539753,0.275844,-0.00211485,0.00281034,-0.999992,-0.00273676,-0.119579,1.45508e-05,0.0304859,-0.119492,-0.000883296,-0.0190341,0.171722,0.984962,-0.23316,0.00585117,-0.0129445,0.0709095,0.224107,-0.0197341,-0.151488,0.988262,0.243027,0.0057796,-0.0168798,0.0717083,-0.235259,
2586,375,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0.819369,0.57297,0.0184137,-0.45073,0.0200555,0.505665,0.0633574,0.00553483,0.996455,-0.0835364,0.00994575,0.526995,0.0246362,-0.522453,0.0747898,-0.014649,-0.0315156,-0.999474,-0.00760844,0.274366,0.000803602,-0.0579797,0.276359,-0.00263948,0.000572053,-0.999996,-0.0028224,-0.118862,1.98373e-05,0.0356474,-0.11884,-0.000849289,-0.0181866,0.159188,0.987081,-0.232727,0.00552298,-0.0135959,0.0727277,0.223793,-0.0193772,-0.144524,0.989312,0.243267,0.00526056,-0.0162212,0.0728173,-0.235576,
2587,370,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0.861873,0.506979,0.0121194,-0.597667,0.0226097,0.664796,0.0483712,0.0143617,0.996393,-0.0847776,0.00362949,0.682361,0.0168634,-0.680499,0.0507468,-0.00407488,-0.0129003,-0.999917,-0.000689093,0.262496,0.000315888,-0.051461,0.263182,-0.000658219,0.00571353,-0.999975,-0.00406647,-0.148453,2.12882e-05,0.0241425,-0.148523,0.050445,-0.0117363,0.122736,0.99237,-0.281291,0.00324794,-0.00743069,0.0444707,0.277866,-0.0245799,-0.123741,0.99201,0.273447,0.00334857,0.00246485,0.0473048,-0.269688,
2588,370,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0.858981,0.511972,0.00602716,-0.600801,0.0216164,0.671526,0.0466887,0.0115754,0.996939,-0.0781869,-0.000174913,0.685732,0.0174598,-0.683766,0.0519225,-0.00403396,-0.0150191,-0.999884,-0.00267887,0.260994,0.000319459,-0.0578819,0.261885,0.003193,0.00249135,-0.999991,-0.00338345,-0.148942,3.48884e-05,-0.0385652,-0.149143,0.0307386,-0.00936376,0.125231,0.992083,-0.281902,0.00306094,-0.000674466,0.0443492,0.278547,-0.0278643,-0.124135,0.991874,0.273892,0.00324594,0.00360612,0.0459929,-0.270279,
2589,399,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0.878244,0.478196,-0.00405169,-0.620683,0.0322437,0.690162,0.0303003,-0.0157207,0.999642,-0.0133828,-0.0231523,0.686974,0.0173785,-0.686385,0.0386164,0.0137506,-0.015445,-0.999879,-0.00207903,0.250139,0.000736532,-0.0435268,0.250831,0.00527922,0.00223939,-0.999986,-0.00479652,-0.159573,2.97852e-05,0.0103365,-0.159529,-0.00470226,0.0450137,0.181931,0.98228,-0.267431,0.00374995,0.0101043,0.0403651,0.264316,0.01124,-0.182315,0.983176,0.268293,0.00355653,0.0090472,0.0416274,-0.265268,
2590,399,0,4,1,0,1,3,0,0,0,0,0,0,0,0,0.886254,0.4629,0.0166326,-0.628062,0.0306956,0.694571,0.0273894,-0.0109704,0.998795,-0.0384247,-0.0305346,0.689089,0.0171783,-0.68788,0.0378073,0.0191843,-0.0156248,-0.999875,-0.00229241,0.250239,0.000797054,-0.0400816,0.250909,-0.00500547,0.0017668,-0.999991,-0.00378933,-0.161177,6.38652e-05,0.00886745,-0.161188,0.00660203,0.0434804,0.185381,0.981704,-0.268445,0.00381986,0.00893447,0.037959,0.265885,0.0107924,-0.181722,0.983291,0.266827,0.00409806,0.0123,0.0420108,-0.263732,
2591,544,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0.867201,0.497502,0.0213135,-0.475692,0.00254025,0.542694,0.00974821,0.0102071,0.924521,0.380521,-0.0215649,0.55555,0.225176,-0.607706,0.0156966,-0.014555,-0.0524147,-0.998593,-0.00804302,0.261304,0.01058,-0.0696671,0.265324,0.000600804,0.0192927,-0.999794,0.00627296,-0.193703,0.00728148,-0.0260304,-0.194229,0.0025197,-0.0501146,0.197563,0.979008,-0.277448,0.00242487,-0.0484136,0.0162534,0.277639,-0.00485867,-0.194431,0.980904,0.280884,0.00245396,-0.0455544,0.01404,-0.283795,
2592,544,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0.867167,0.497692,0.0180037,-0.476055,0.00253061,0.543211,0.00964731,0.0110434,0.929459,0.366848,-0.0391041,0.559214,0.228112,-0.608185,0.0150812,-0.0137306,-0.0564477,-0.998398,-0.0038317,0.258493,0.0112146,-0.0668425,0.262687,-5.14737e-06,0.0237415,-0.999712,0.00349832,-0.188316,0.0083165,-0.0564093,-0.189731,-0.00615717,-0.0546459,0.200097,0.978251,-0.278662,0.00249004,-0.0633167,0.015127,0.278227,0.000338383,-0.199459,0.979906,0.282127,0.00245222,-0.0463563,0.0131933,-0.285211,
2593,398,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.878818,0.477048,0.0102146,-0.608515,0.0299633,0.664933,0.0504595,0.00867157,0.999958,0.00881739,-0.00230988,0.675154,0.0119508,-0.675632,0.051401,0.00133546,-0.0111663,-0.999936,-0.00175618,0.269057,0.00110378,-0.0601078,0.269747,-0.00101479,0.00805772,-0.999961,-0.0036571,-0.142419,2.39224e-05,0.00511519,-0.142454,0.0195032,0.0179145,0.196334,0.980373,-0.274267,0.00398526,0.0132985,0.0593442,0.267631,-0.0302571,-0.186768,0.981938,0.267748,0.003705,0.0139035,0.0606358,-0.260711,
2594,398,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.881739,0.471497,0.0150678,-0.612963,0.0297206,0.668382,0.0497872,0.00997229,0.999962,-0.00873305,-0.000188134,0.679391,0.0120669,-0.678967,0.0515683,-0.00344343,-0.0113823,-0.999935,-0.000754997,0.268575,0.00113792,-0.0599412,0.269278,-0.00336678,0.00551821,-0.999976,-0.00412244,-0.142907,2.21071e-05,0.00966111,-0.142964,0.0258284,0.0157845,0.199125,0.979847,-0.274443,0.00395728,0.0130242,0.0590215,0.267884,-0.0282608,-0.189951,0.981387,0.267689,0.00359114,0.0103419,0.0624434,-0.260382,
2595,391,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.8948,0.445375,0.0312121,-0.55004,0.0183357,0.603602,0.0213264,0.0140675,0.994712,-0.0984075,0.0294014,0.600846,0.00468382,-0.600619,0.028909,-0.0189771,-0.0134267,-0.999901,0.00414085,0.215234,0.000758676,-0.0301958,0.215635,-0.00636614,0.00137447,-0.999999,-9.16842e-05,-0.154518,1.67251e-05,-0.0136525,-0.154538,0.00431351,-0.0114487,0.0918107,0.995711,-0.276438,0.00117699,0.00114804,0.0216508,0.275645,-0.0514821,-0.0916362,0.994461,0.28322,0.00156933,0.0155677,0.0209233,-0.282063,
2596,391,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.899223,0.436208,0.0334695,-0.552052,0.0175431,0.603025,0.0213951,0.0138981,0.993778,-0.107512,0.0290887,0.599853,0.00198384,-0.599713,0.031117,-0.0180783,-0.0131306,-0.999884,0.00773023,0.216539,0.000764511,-0.033512,0.216896,-0.0140591,0.00208232,-0.999998,-0.0003372,-0.154867,1.48661e-05,0.00048328,-0.154868,0.00290367,-0.012915,0.0894408,0.995908,-0.27606,0.00116802,0.00144744,0.0201064,0.275407,-0.0481695,-0.0890598,0.994861,0.28323,0.00102037,0.0100854,0.01969,-0.282443,
2597,502,1,4,4,3,0,4,0,0,0,0,0,0,0,0,0.894098,0.445885,-0.0421256,-0.665662,0.0376664,0.739805,0.00944605,0.000184679,0.988458,-0.148961,0.0275823,0.714057,0.0419747,-0.720532,0.0109343,-0.00768902,-0.0121468,-0.999926,-0.000907278,0.199167,1.27035e-05,-0.000307156,0.199184,0.00144238,0.00182079,-0.999996,-0.00209599,-0.167235,5.50996e-06,0.0278289,-0.167191,0.00292353,-0.0177822,0.229742,0.973089,-0.243289,0.0107889,0.00797932,0.0121281,0.247299,0.00495502,-0.232807,0.97251,0.241704,0.0112982,-0.00822167,0.0128636,-0.245415,
2598,502,1,4,4,3,0,4,0,0,0,0,0,0,0,0,0.901348,0.432842,-0.0148219,-0.669802,0.0303111,0.737638,0.0114925,0.00273658,0.988732,-0.148329,0.0202055,0.713594,0.0335695,-0.720071,0.0100233,-0.00741519,-0.0089703,-0.999955,-0.00322914,0.199574,1.64886e-05,0.000165256,0.199576,0.00181123,0.000860697,-0.999999,-0.000737765,-0.166915,7.72841e-06,0.012641,-0.166923,0.0250024,-0.0184166,0.22813,0.973456,-0.24298,0.0106529,0.00548935,0.0126159,0.246752,0.0060032,-0.23356,0.972324,0.241438,0.011469,-0.00547328,0.0130129,-0.245151,
2599,555,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.877995,0.478669,0.00043142,-0.570078,0.0326704,0.629305,0.0366678,-0.00304495,0.999987,-0.00288482,0.00421274,0.615604,0.0111169,-0.615483,0.0446195,-2.36166e-05,-0.0166117,-0.99986,0.00187119,0.258427,0.00128562,-0.0475879,0.259262,0.00474032,0.000580512,-0.999999,0.00150266,-0.154191,2.71783e-05,0.0159825,-0.154191,-0.00616055,0.0331454,0.193086,0.980622,-0.265574,0.00419926,0.0264817,0.0483676,0.260403,-0.0251051,-0.191563,0.981159,0.267074,0.00442158,0.022469,0.0460822,-0.26263,
2600,555,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.875565,0.482819,0.0164694,-0.568662,0.0325949,0.628566,0.0379133,0.000412725,0.999999,-0.000931409,-0.000504975,0.615093,0.0135265,-0.61505,0.0455751,0.00254993,-0.0179921,-0.999836,0.00222695,0.257773,0.0012947,-0.0461138,0.258643,-0.000982736,0.000617611,-0.999999,0.00124655,-0.152613,2.48399e-05,0.00684103,-0.152574,0.0280932,0.0324876,0.193661,0.98053,-0.266796,0.00417591,0.0271619,0.0483538,0.261644,-0.0240455,-0.196964,0.980116,0.266989,0.00425805,0.0229802,0.0481094,-0.262174,
2601,577,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.797464,0.603355,0.00366027,-0.435499,0.0206686,0.518709,0.0362167,-0.00115674,0.997023,-0.0764846,-0.00975161,0.523147,0.0131536,-0.520804,0.0502267,0.00526295,-0.0382888,-0.999266,-0.00123258,0.255778,0.000552278,-0.0552233,0.258076,0.00477817,0.00180111,-0.999997,0.00153607,-0.157121,2.6557e-05,0.0188998,-0.157096,-0.00528074,0.0382843,0.128072,0.991026,-0.274222,0.00541658,0.0146003,0.0360817,0.271478,-0.0149112,-0.127131,0.991774,0.271243,0.00533909,0.00702272,0.0369228,-0.268654,
2602,577,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.798717,0.601706,0.00115231,-0.436527,0.0202824,0.519648,0.035695,-0.00192464,0.996557,-0.0821556,-0.0111999,0.523083,0.0131558,-0.52077,0.0492243,0.00551733,-0.0382915,-0.999266,-0.000999015,0.255259,0.000579996,-0.0569772,0.257627,0.00288639,0.00132323,-0.999997,0.00180327,-0.156502,2.35439e-05,0.034437,-0.156454,0.00127639,0.0368207,0.131021,0.990696,-0.274459,0.00558186,0.013623,0.0361897,0.271745,-0.0150348,-0.128713,0.991568,0.271062,0.005312,0.00940429,0.0357322,-0.268586,
2603,400,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.788017,0.615645,-0.00324973,-0.531546,0.0236452,0.642794,0.0406787,0.00959592,0.998006,-0.0631216,0.000820381,0.654015,0.0156783,-0.652107,0.0508289,-0.00110786,-0.0254128,-0.999592,-0.0130538,0.25646,0.000516083,-0.0593588,0.257954,0.00915945,0.00372743,-0.999978,-0.00552641,-0.148535,2.1942e-05,0.0234032,-0.148458,0.00132403,0.00598076,0.110685,0.993838,-0.27308,0.00373807,0.00283161,0.0410489,0.270184,-0.0267438,-0.125886,0.991684,0.266419,0.00328741,0.00155679,0.0442755,-0.262991,
2604,400,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.787588,0.616194,0.0030521,-0.531629,0.0232735,0.642258,0.0418104,0.00996291,0.997163,-0.0752,0.00330471,0.654621,0.0152242,-0.652685,0.0503106,-0.00127764,-0.0248365,-0.999626,-0.0114098,0.25627,0.000508509,-0.0615938,0.257829,0.0058826,0.00370058,-0.999973,-0.00642685,-0.148486,1.73935e-05,0.0197321,-0.148428,0.00178381,0.00563669,0.115103,0.993338,-0.273446,0.00367553,0.00699402,0.0406871,0.270526,-0.0237728,-0.124574,0.991926,0.265977,0.0033168,-0.00187715,0.045211,-0.262509,
2605,501,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.850941,0.525261,0.000469927,-0.544123,0.0166999,0.616083,0.037829,0.00372318,0.997722,-0.0672766,0.00493441,0.62253,0.0136993,-0.620785,0.047084,0.00175015,-0.0206919,-0.999777,0.00409828,0.255651,0.000505459,-0.051084,0.256785,0.00465662,0.00226316,-0.999994,0.0026276,-0.156099,2.06798e-05,0.0273185,-0.15605,-0.0047591,0.00408382,0.118149,0.992987,-0.249175,0.00225414,-0.00252452,0.0400299,0.246182,-0.00623362,-0.117364,0.993069,0.246213,0.00233764,-0.00392172,0.0379886,-0.243466,
2606,501,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.851982,0.523557,0.00377972,-0.54591,0.0168737,0.617375,0.0380152,0.00368832,0.997261,-0.0739665,0.000142707,0.62421,0.0135453,-0.622393,0.0476117,0.0033583,-0.0210609,-0.999774,0.00300148,0.255379,0.000493257,-0.0487357,0.256462,-0.000628273,0.00139528,-0.999995,0.00287719,-0.156286,1.93541e-05,0.0275205,-0.15625,-0.000481503,0.00401089,0.118013,0.993004,-0.2494,0.00225873,-0.000989979,0.0388463,0.246545,-0.00596528,-0.115172,0.993328,0.245519,0.00243481,-0.00314013,0.038181,-0.24276,
2607,512,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.84678,0.531936,0.00267663,-0.461949,0.0221299,0.515139,0.0483729,0.00292101,0.994406,-0.105557,0.00374515,0.523144,0.015558,-0.520225,0.0550124,-0.00583781,-0.0199621,-0.999786,-0.00537483,0.262304,0.00101507,-0.0465731,0.263307,-0.00323189,0.00407149,-0.99999,-0.0015989,-0.141319,2.78048e-05,0.00981484,-0.141272,-0.00553678,-0.00250861,0.123947,0.992286,-0.26787,0.0053168,-0.000692745,0.0445045,0.264392,-0.0225564,-0.128477,0.991456,0.271342,0.00530833,-0.0026232,0.0465154,-0.267712,
2608,569,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.872466,0.488304,0.0190469,-0.49671,0.0116424,0.563561,0.00992511,0.00924806,0.996488,-0.0821478,0.0162522,0.613564,0.00701042,-0.613372,0.0277985,-0.00383706,-0.0453373,-0.99896,-0.00482488,0.221384,0.000245505,-0.0473795,0.223738,0.00560854,0.00405502,-0.99996,-0.00792775,-0.176975,0.000152664,0.0857344,-0.176906,0.0343477,-0.0317586,0.121956,0.992027,-0.269302,0.00270249,-0.0270204,0.0153201,0.268718,0.00112201,-0.125899,0.992042,0.264192,0.00269593,-0.0201735,0.0181806,-0.263981,
2609,569,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.870943,0.490903,0.0217512,-0.497718,0.0115439,0.566542,0.00832222,0.00953627,0.996574,-0.0814308,0.0144997,0.615052,0.00703612,-0.614834,0.028057,-0.00276204,-0.0453756,-0.998956,-0.00521726,0.22105,0.00024519,-0.0493936,0.223505,0.00380352,0.00376143,-0.999977,-0.00566429,-0.177186,0.000159728,0.0681397,-0.177033,0.017427,-0.0305302,0.118677,0.992463,-0.268851,0.00274788,-0.0263951,0.0176572,0.267969,0.00113253,-0.125939,0.992037,0.263761,0.00269282,-0.0218952,0.0190464,-0.263435,
2610,520,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0.8312,0.55596,0.00394393,-0.520028,0.00381453,0.619403,0.00929461,0.00343414,0.991557,-0.129584,-0.00476498,0.623835,0.00320712,-0.626117,0.023924,-0.0201678,-0.0277829,-0.999605,0.00420445,0.198778,0.000203091,-0.0234769,0.199507,-0.00037608,0.00133321,-0.999963,0.00854092,-0.150617,6.09289e-05,-0.0495938,-0.150292,0.0465306,-0.0443571,0.173217,0.983884,-0.260963,0.00230829,-0.01962,0.0170329,0.261355,0.00137397,-0.155201,0.987882,0.264675,0.000938027,-0.0162283,0.0164663,-0.265312,
2611,520,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0.833976,0.551752,0.00737925,-0.521152,0.003794,0.618406,0.00972029,0.00722402,0.9924,-0.123032,-0.00244844,0.623497,0.00315507,-0.625394,0.0236319,-0.0213157,-0.0270246,-0.999631,0.00274248,0.198795,0.000199837,-0.0214631,0.199454,0.00222412,0.00188634,-0.999923,0.0122288,-0.149671,6.93504e-05,-0.0298385,-0.149524,0.0174919,-0.0440012,0.175455,0.983504,-0.260725,0.00232462,-0.0197266,0.0179129,0.26102,0.000536045,-0.155983,0.98776,0.264444,0.000960071,-0.0164273,0.0158579,-0.265208,
2612,506,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.880271,0.474463,0.00281441,-0.562001,0.0129596,0.641835,-0.00635563,0.0101263,0.999029,-0.0429395,0.0098453,0.617502,0.0156729,-0.617453,0.0134916,-0.00703754,-0.0414896,-0.999135,-0.00273647,0.193467,0.000960362,-0.0101949,0.194032,0.00928254,0.00409066,-0.999989,0.00213955,-0.168577,2.37969e-05,0.0829245,-0.168262,-0.0104829,-0.0116227,0.133166,0.991026,-0.27421,0.00230245,-0.00753383,0.0056073,0.275851,-0.0120932,-0.135143,0.990752,0.271132,0.00246926,-0.0081495,0.00360794,-0.27327,
2613,506,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.883067,0.469244,-0.00182674,-0.563587,0.0136402,0.642424,-0.00788405,0.00922009,0.997933,-0.0637098,0.00840095,0.617176,0.0159066,-0.617494,0.0141227,-0.00688706,-0.0432373,-0.999065,-0.000828477,0.193292,0.000954161,-0.00797282,0.193811,0.00902561,0.00344912,-0.999991,0.00227955,-0.169309,1.77894e-05,0.0575531,-0.169103,0.00360742,-0.0128296,0.135416,0.990706,-0.27389,0.00224358,-0.00694487,0.00304023,0.275954,-0.0114197,-0.129746,0.991482,0.271231,0.00246029,-0.00563134,0.00284352,-0.273255,
2614,495,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0.814309,0.580429,0.00166989,-0.539966,0.0172725,0.655452,0.0107155,0.00367293,0.991629,-0.129109,-0.00170604,0.644502,0.0152618,-0.647669,0.0175532,-0.00703451,-0.0217689,-0.999761,-0.0018077,0.227416,0.000728799,-0.0509114,0.228586,-0.00395537,0.00266059,-0.999993,0.0026646,-0.178184,2.22159e-05,0.0930328,-0.178042,-0.0389278,-0.00161561,0.186287,0.982494,-0.2576,0.00278146,0.00503741,0.0106919,0.260171,-0.0202261,-0.176806,0.984038,0.260451,0.00270339,0.00664225,0.0119736,-0.262388,
2615,495,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0.814048,0.580782,0.00428431,-0.541738,0.0168041,0.658373,0.00993765,0.00435729,0.990387,-0.138064,-0.00852889,0.645407,0.0154238,-0.648965,0.0196873,-0.0044254,-0.0216049,-0.999754,-0.00510121,0.227341,0.000749418,-0.0506483,0.228527,-0.00701762,0.00035726,-0.999998,-0.00213358,-0.177918,3.07529e-05,0.13451,-0.177909,0.0178645,-0.00361437,0.182917,0.983122,-0.258219,0.00256195,0.00441923,0.0102806,0.260756,-0.0195127,-0.181096,0.983272,0.259991,0.00260039,0.0063359,0.0124633,-0.261993,
2616,494,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.858687,0.511564,0.0309524,-0.468613,0.0198905,0.533248,0.0200597,0.0147995,0.989542,-0.141316,0.0289161,0.526666,0.0160322,-0.527368,0.0310397,-0.0147555,-0.0327987,-0.999455,-0.00361472,0.240541,0.00063586,-0.0328386,0.241749,0.000127019,0.000384187,-0.999992,-0.00402963,-0.165689,3.37025e-05,0.0557642,-0.16576,0.0226219,-0.0183587,0.199972,0.97963,-0.255894,0.00499543,0.00407369,0.0253673,0.256113,-0.0372604,-0.198334,0.979426,0.258944,0.00400268,1.22597e-05,0.0268157,-0.258952,
2617,494,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.856235,0.51548,0.0337875,-0.467021,0.0196734,0.532205,0.0209704,0.0153405,0.989997,-0.137409,0.0320031,0.525686,0.0162952,-0.526116,0.0316574,-0.0150981,-0.0325096,-0.999459,-0.00504226,0.240423,0.000620155,-0.0353056,0.241709,-0.00141267,0.000322651,-0.999999,-0.00104822,-0.164617,4.14057e-05,0.0436296,-0.164602,-0.000605759,-0.0189953,0.195658,0.980488,-0.256149,0.00495578,0.00414541,0.0252144,0.256295,-0.0399028,-0.200973,0.978784,0.25828,0.00423131,0.00128918,0.026814,-0.25832,
2618,552,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0.894328,0.4474,0.00330177,-0.603731,0.0181892,0.678636,-0.00717235,0.00517659,0.988296,-0.152153,0.0109668,0.643458,0.0108085,-0.649543,0.00972266,-0.00342376,-0.035479,-0.999328,-0.00919503,0.189084,7.2838e-05,-0.0051216,0.189337,0.00609755,0.00199877,-0.999996,-0.00209071,-0.174571,1.20231e-05,0.0812846,-0.174428,0.00899439,-0.00706386,0.12568,0.992046,-0.274825,0.00163308,-0.0107204,0.0011899,0.276801,-0.00715601,-0.124162,0.992236,0.270316,0.00143032,-0.00791075,0.00253765,-0.272171,
2619,552,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0.894121,0.4478,0.00485681,-0.603568,0.0178004,0.6784,-0.00677211,0.00604391,0.988085,-0.153725,0.00758849,0.643605,0.0104444,-0.649669,0.0107758,-0.00272294,-0.0334963,-0.999389,-0.0100203,0.189454,7.10317e-05,-0.00458692,0.189652,0.00710526,0.00108813,-0.999986,-0.00526445,-0.173489,1.28067e-05,0.0529997,-0.173708,0.0521057,-0.00725539,0.119788,0.992773,-0.275274,0.00160851,-0.0122132,-0.000268842,0.277221,-0.00787338,-0.127857,0.991761,0.270184,0.00142977,-0.00505371,0.00390363,-0.271965,
2620,512,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0.844456,0.535619,0.00268181,-0.461821,0.0198244,0.516019,0.0486506,0.00309848,0.995618,-0.0934882,0.00201016,0.522308,0.0171141,-0.519286,0.0565732,-0.0042744,-0.0198224,-0.99979,-0.00521874,0.262328,0.000991139,-0.0473709,0.263356,-0.00640492,0.00229168,-0.999997,-0.00064587,-0.1409,3.7042e-05,-0.00503334,-0.140915,0.00579879,-0.0015676,0.121426,0.992599,-0.269142,0.00524869,0.00297621,0.0442215,0.265743,-0.0244965,-0.130076,0.991201,0.271121,0.00567894,-0.00201066,0.0467214,-0.267446,
2621,417,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0.948863,0.261398,-0.177003,-0.494233,0.08171,0.521484,0.0244311,0.0393773,0.982341,-0.113902,-0.148432,0.497245,0.0858975,-0.496634,0.0365667,0.0351387,-0.0380158,-0.999276,0.00150356,0.196201,0.000577116,0.0091503,0.196057,0.0410916,0.00596604,-0.999961,-0.00657307,-0.11027,0.000114587,-0.0217057,-0.109721,-0.103803,-0.0742241,0.380158,0.921939,-0.307567,0.0381457,-0.013273,0.0389473,0.316481,-0.0606543,-0.356229,0.932428,0.232746,0.0390242,0.00781144,0.0408516,-0.233497,
2622,417,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0.957115,0.241937,-0.159368,-0.497604,0.0830435,0.519807,0.0252045,0.0377048,0.98122,-0.128131,-0.14419,0.497172,0.0861299,-0.497222,0.0369369,0.0315872,-0.0380576,-0.99926,-0.00556926,0.198234,0.000577678,0.0186268,0.197398,0.0491168,0.00607929,-0.999918,-0.0112993,-0.110315,8.24175e-05,-0.00532196,-0.111225,0.0768289,-0.0760696,0.400178,0.913275,-0.30553,0.0378329,-0.0136288,0.0357817,0.317729,-0.0568972,-0.385424,0.920984,0.231461,0.0399024,0.00263582,0.0407327,-0.234111,
