id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
309,309,0,4,1,0,0,2,23.3125,53.375,17.125,16.3125,42.0625,17.375,18.3125,18.4375,0.835765,0.549088,-0.000659282,-0.424449,0.0189222,0.527261,-0.0295282,0.00565829,0.0636183,0.988695,-0.149901,0.00341301,0.614829,0.0221398,-0.625311,-0.0227527,0.000749403,0.136865,-0.0276221,-0.9996,0.00603727,0.190006,0.000610453,-0.0920494,0.192649,0.00388791,0.367188,0.00098327,-0.999999,0.000816386,-0.223121,7.1106e-06,-0.0038022,-0.223152,-0.0334662,0.469466,0.00324979,0.177189,0.984172,-0.248239,0.00427028,-0.0533843,-0.0227117,0.256497,0.32287,0.000871532,-0.169572,0.985517,0.243551,0.00427126,-0.0592421,-0.0191481,-0.250372,0.38766,0.435102,0.480742,1.10489,1.30983,0.981003,0.748956,0.548266,0.150874,0.999591,0.173381,0.999997,1.0063,0.983514,0.977361,
310,310,0,4,1,0,0,4,24,65.5,17.125,15.9375,55.875,18.1875,18.875,19,0.867516,0.497341,0.00821236,-0.593874,0.0226897,0.702938,-0.0321736,0.00793775,0.0406504,0.986897,-0.161278,0.00480945,0.774444,0.0149969,-0.787359,-0.0163006,-0.00633595,0.165236,-0.0296165,-0.999561,0.00111569,0.186147,0.000177891,-0.0685029,0.188258,-0.000257692,0.429254,-0.00103393,-0.999999,-0.00131272,-0.220016,8.7137e-06,0.0291155,-0.22004,-0.00487463,0.405882,-0.0115284,0.194572,0.980821,-0.255179,0.00196747,-0.0609736,-0.0256211,0.264534,0.389671,-0.0171031,-0.201967,0.979243,0.251249,0.00211274,-0.0526021,-0.0272211,-0.263108,0.405769,0.433291,0.449194,1.0367,1.63173,1.33902,0.820614,0.498254,0.160259,0.999591,0.198292,0.999984,1.01437,0.981183,0.967287,
311,311,0,1,1,0,0,3,22.6875,59.375,17.3125,16.375,43.625,17.5,17.5,17.5,-0.680354,-0.732852,-0.00683544,0.33959,0.0343816,0.530105,-0.0287498,0.000109242,0.0134831,0.98842,-0.151689,0.00398467,0.693013,0.0139204,-0.704265,-0.0203989,0.000714368,0.215777,-0.0249648,-0.999675,0.0051097,0.195365,0.000747183,-0.124674,0.198552,0.00199759,0.164524,0.0357368,-0.99936,0.00163315,-0.201449,0.00356257,0.158696,-0.19591,-0.004239,0.265162,0.00612026,0.19505,0.980774,-0.242746,0.00206748,-0.0847158,-0.0248113,0.252967,0.300218,0.00484853,-0.179412,0.983762,0.243239,0.00219069,-0.0928544,-0.0233807,-0.251061,0.319429,0.4452,0.53635,1.20474,1.4268,0.96556,0.676734,0.708087,0.186917,0.998158,0.187236,0.999999,1.03785,0.981041,0.945263,
312,312,0,4,1,0,0,2,23.5,53.75,17.3125,16.5,45.125,20.4375,20.625,20,0.874509,0.484969,0.00623316,-0.472474,0.0224975,0.552534,-0.0222442,0.0105404,0.0427699,0.996053,-0.0886973,0.00323595,0.642319,0.0165055,-0.645992,-0.0128733,-0.00565719,0.125581,-0.017571,-0.999842,0.00256345,0.193485,0.000963619,-0.0957191,0.195194,-0.00125439,0.140759,0.000785374,-0.999999,0.00149599,-0.219588,7.53744e-06,0.0429568,-0.219581,-0.01768,0.599532,-0.0014343,0.108228,0.994125,-0.264507,0.00395134,-0.0483429,-0.0215321,0.268344,0.257511,-0.0234737,-0.111829,0.99345,0.258914,0.00413432,-0.0482153,-0.0232095,-0.264373,0.275177,0.426316,0.463,1.08605,1.32623,1.06403,0.802298,0.484291,0.0894801,0.999831,0.110043,0.999754,1.05295,1.04095,0.98861,
313,313,0,1,1,1,0,2,23.9375,53.6875,13.75,13.125,49.625,20.6875,21.125,21.125,0.980635,0.195818,0.00329237,-0.625815,0.0157273,0.642576,-0.0221882,0.00823033,0.0540541,0.996999,-0.0774148,0.000152253,0.646483,0.0175512,-0.649025,-0.00769331,-0.00346954,0.0656566,-0.0202567,-0.999792,-0.00240936,0.154709,0.000174427,-0.0155996,0.155078,-0.00849293,0.405864,-0.00176655,-0.999991,-0.00375984,-0.178999,8.98759e-06,-0.00794265,-0.179003,0.0045782,0.486542,-0.0204236,0.118522,0.992741,-0.28544,0.00270039,-0.00846988,-0.00948425,0.288485,0.0715182,-0.0141424,-0.132505,0.991081,0.27724,0.00284208,-0.00522951,-0.00804509,-0.280885,0.0685435,0.346478,0.328967,0.94946,1.33655,1.24555,0.931911,0.197551,0.0756534,0.999829,0.125535,0.99998,0.985381,0.973415,0.987857,
314,314,0,1,1,1,0,2,22,50,13.375,12.25,47.125,19.3125,19.5,19.625,0.993327,0.114376,0.0148471,-0.602893,0.015583,0.609398,-0.0229961,0.0129427,0.168831,0.994405,-0.10412,0.0178,0.600568,0.0129062,-0.604715,-0.00990418,-0.0150047,0.177143,-0.0326539,-0.999452,0.00543386,0.145612,0.000354581,4.63949e-05,0.145677,-0.00251039,0.27521,0.00233181,-0.999982,0.00560047,-0.17252,4.95831e-06,-0.0152455,-0.172661,-0.0182327,0.627451,-0.0246498,0.128132,0.991451,-0.252199,0.00228068,-0.0109908,-0.0140071,0.255911,0.367625,-0.0218747,-0.127924,0.991543,0.253004,0.0022143,-0.00118219,-0.0155365,-0.257192,0.336323,0.340684,0.299365,0.878716,1.24867,1.17957,0.944666,0.112072,0.106456,0.999388,0.128061,0.999996,0.995122,0.97239,0.977157,
315,315,0,1,1,1,0,2,23.0625,54.0625,12.25,11.625,50.125,20.25,20,20.125,0.961279,0.27553,0.00511408,-0.615118,0.0113753,0.645782,-0.0205406,0.000119015,0.052459,0.993701,-0.112064,0.000204696,0.655896,0.0133677,-0.66107,-0.0090206,-0.00119914,0.0943953,-0.0207361,-0.999785,0.000152132,0.138793,0.000530737,-0.018867,0.139214,-0.00286104,0.145594,0.000644848,-0.999999,0.00113223,-0.15604,5.1296e-06,0.000942046,-0.156038,0.00176943,0.37757,-0.00508484,0.184037,0.982906,-0.264097,0.00149358,-0.017016,-0.0149117,0.271394,0.16712,-0.00474756,-0.162479,0.986701,0.267736,0.00151696,-0.0095142,-0.0136233,-0.273634,0.20467,0.31061,0.293264,0.944155,1.36219,1.24687,0.915342,0.274913,0.112705,0.999771,0.173262,1,0.999708,0.980753,0.981039,
316,316,0,1,1,1,0,2,24.25,56.5,17.375,16.5625,53.1875,20.75,20.75,20.75,0.9949,0.100726,0.00524384,-0.683426,0.00647358,0.688731,-0.0177925,-9.84697e-05,0.197943,0.994937,-0.100395,0.00460075,0.681453,0.00563187,-0.685776,-0.00901494,-0.0116482,0.234375,-0.0143865,-0.999889,-0.00386294,0.193951,0.000643899,-0.0284138,0.194388,-0.00195636,0.201403,-0.00103011,-0.999999,-0.00136264,-0.222918,5.27903e-06,0.0027742,-0.22292,-0.000697496,0.631915,-0.00748699,0.125273,0.992094,-0.272202,0.00108221,0.000707759,-0.0146517,0.276226,0.315049,-0.00819321,-0.113368,0.993519,0.278556,0.00108237,0.00600602,-0.0024617,-0.280604,0.307153,0.427915,0.4101,0.958368,1.4169,1.33278,0.940626,0.101752,0.0993715,0.999911,0.119323,1,1.00105,0.992772,0.991731,
317,317,0,1,1,1,0,2,23.8125,53.8125,14.1875,13.75,49.9375,20.375,20.9375,21.0625,0.980122,0.198271,0.00697455,-0.622787,0.0163555,0.638174,-0.0138839,0.00732511,0.0447761,0.997993,-0.0631675,-0.00443013,0.653039,0.0172719,-0.654967,-0.00982161,0.00145759,0.0744417,-0.0145,-0.999885,0.00436019,0.164642,0.000148417,-0.0102121,0.164815,0.00146713,0.588702,0.000355034,-0.999999,0.001617,-0.179608,6.58213e-06,0.00332091,-0.179619,-0.00689002,0.305816,-0.0102375,0.108373,0.994058,-0.281542,0.00280962,-0.0177193,-0.00354321,0.283429,0.0924855,-0.00649354,-0.123324,0.992345,0.278992,0.00272029,-0.0138547,-0.00558227,-0.281929,0.114983,0.354551,0.342097,0.964873,1.33747,1.24735,0.932617,0.197928,0.0635225,0.99989,0.115851,0.999993,0.992022,0.983313,0.991221,
318,318,0,4,1,0,0,3,23.375,58.75,16.75,15.625,48.875,17.625,18.25,18.375,0.869208,0.494446,-0.00118934,-0.517937,0.0227976,0.616109,-0.0355796,-0.00181682,0.0630252,0.985892,-0.167365,0.00254621,0.685812,0.0161996,-0.699415,-0.0223923,-0.00512711,0.180556,-0.03025,-0.999496,0.00965235,0.183885,0.000391716,-0.0806591,0.186344,-0.00773759,0.262806,9.44294e-05,-0.999999,0.00152714,-0.214622,1.60077e-05,0.0488588,-0.214601,0.0104718,0.524024,0.000648303,0.211356,0.977409,-0.241398,0.00271518,-0.0564113,-0.0277078,0.253006,0.357942,-0.0129603,-0.185108,0.982633,0.248386,0.00284758,-0.0381451,-0.02918,-0.258776,0.378063,0.424611,0.441121,1.03888,1.45001,1.16138,0.800942,0.494364,0.167459,0.999539,0.198243,0.999904,1.03492,1.00448,0.97058,
319,319,0,4,1,0,0,2,23.75,53.1875,15.5,14.5,46,20.0625,20.25,20.3125,0.905189,0.425008,0.000816403,-0.504142,0.0165922,0.569041,-0.0257756,0.00755041,0.0722348,0.990545,-0.136588,0.0128177,0.636932,0.0104082,-0.644385,-0.0104479,-0.00518739,0.295165,-0.0304392,-0.999536,-0.00115939,0.173763,0.000382197,-0.0597518,0.175664,-1.67421e-05,0.189529,5.04392e-05,-1,-0.000132142,-0.198993,3.06728e-06,0.0646192,-0.198989,-0.00428493,0.490872,-0.0126003,0.147975,0.988911,-0.268908,0.00174938,-0.0554536,-0.0184598,0.273979,0.422973,-0.0121549,-0.151549,0.988375,0.265071,0.00205946,-0.0479019,-0.0171098,-0.271401,0.423377,0.395353,0.395622,1.00068,1.32082,1.09919,0.832199,0.424962,0.13665,0.999535,0.149774,1,0.998989,0.978331,0.979321,
320,320,2,2,2,0,0,1,22.4375,48,13.3125,12.3125,41.5,17.6875,19.625,20.125,0.893125,0.446664,0.0530952,-0.459931,0.00761185,0.528097,-0.0261631,-0.000748825,0.0876712,0.985369,-0.164013,-0.0463432,0.566109,0.0095424,-0.576193,-0.0101842,0.000359622,0.167742,-0.0315307,-0.999357,-0.0170729,0.141904,0.000321063,-0.0299039,0.142862,0.00452321,0.434457,2.62674e-05,-1,3.78486e-05,-0.16965,1.29589e-06,0.0153056,-0.169649,0.00718685,0.797678,-0.0380222,0.132678,0.99043,-0.25446,0.00217991,-0.0415385,-0.0173245,0.257645,0.170213,0.0291301,-0.154858,0.987507,0.251347,0.00103276,-0.0373781,-0.014995,-0.255776,0.309278,0.333515,0.332544,0.99709,1.20263,0.999265,0.8309,0.447271,0.164215,0.999502,0.143849,0.997698,0.864117,0.847594,0.980879,
321,321,2,1,2,0,0,4,27.375,66.875,15.5625,14.1875,48.4375,15.5,19.4375,22.625,-0.602312,-0.798238,0.00597527,0.346216,0.0015385,0.608419,-0.0253134,0.00592233,0.274021,-0.694995,-0.709852,-0.11442,-0.562433,0.242144,-0.783466,-0.0237506,-0.00934044,0,-0.038648,-0.999235,-0.00598781,0.164817,0.000204834,-0.131334,0.170018,0.000738249,0.562819,0.00325461,-0.999994,-0.00106445,-0.194042,0.00107817,0.0270368,-0.193981,0.0241609,0.444944,-0.0671601,0.110076,0.991652,-0.26775,0.00272475,-0.0977974,-0.0253227,0.266192,0.0343602,0.0483793,-0.140666,0.988874,0.268271,0.00312027,-0.104355,-0.0259801,-0.269879,0.0443925,0.572582,0.56735,0.990862,1.43567,1.39318,0.970406,0.796288,0.712264,0.999122,0.12558,0.993221,0.766439,0.686109,0.895191,
322,322,0,1,1,0,0,2,22.25,53,17.1875,16.75,45.3125,17.375,17.5,17.5,0.907752,0.419473,0.00534935,-0.508315,0.00611638,0.570767,-0.0233067,-0.00425662,0.227154,0.998946,-0.0456972,0.00429641,0.654726,0.00811682,-0.656675,-0.0273216,0.00208378,0.204852,-0.00784787,-0.999969,0.000186794,0.194825,0.00177921,-0.085515,0.195502,-0.00010524,0.0517647,0.000780686,-0.999999,0.00118135,-0.221755,2.01689e-06,0.0237333,-0.221734,0.00210103,0.734,0.00521456,0.164348,0.986389,-0.24539,0.00179152,-0.0441838,0.00187533,0.248697,0.0749014,0.00147718,-0.158897,0.987294,0.247172,0.00192452,-0.0593915,0.0056411,-0.249357,0.0839895,0.422619,0.454268,1.07489,1.32782,1.11798,0.841968,0.41877,0.0464775,0.999963,0.161624,0.999993,1.00942,1.00312,0.993762,
323,323,0,1,1,1,0,2,25.75,54.1875,14.5625,14,51.0625,24.5625,24.875,24.8125,0.993765,0.11109,-0.00950031,-0.650667,0.00743635,0.656501,-0.0167896,-0.0131127,0.0666667,0.992157,-0.124891,-0.00514191,0.657438,0.0081226,-0.662976,-0.00291526,0.00501472,0.08125,-0.0167948,-0.999859,-0.000628987,0.171371,6.24348e-05,-0.0148269,0.171644,0.000654165,0.722764,-0.000593805,-1,-0.000604092,-0.188936,9.97518e-06,0.00359571,-0.188933,-0.00896452,0.272966,0.0115463,0.050356,0.998665,-0.318722,0.00148381,-0.00446216,-0.0113948,0.319775,0.298417,0.0109134,-0.0404376,0.999122,0.319771,0.00151644,-0.0235663,-0.0106731,-0.320227,0.213287,0.373601,0.352223,0.942778,1.36226,1.27664,0.937151,0.111685,0.124304,0.999869,0.0453996,1,1.00123,0.998203,0.996973,
325,325,2,1,1,1,0,2,23.25,53.375,13.375,12.125,48.8125,18.5625,20.8125,21.4375,0.926409,0.375225,0.0311961,-0.554785,0.0147023,0.608786,-0.026551,0.0244594,0.0248619,0.98999,-0.136592,0.0355338,0.643569,0.0153319,-0.650984,-0.00526909,0.00502815,0.0946746,-0.0366792,-0.999325,-0.00183176,0.143089,0.000131852,-0.0121217,0.143618,0.00688991,0.584337,-0.00161779,-0.999993,-0.00340661,-0.170544,9.22174e-06,-0.00447764,-0.17046,-0.022872,0.468127,-0.0511261,0.131932,0.989939,-0.272962,0.00152394,-0.0436513,-0.0128743,0.275198,0.226387,0.0179936,-0.125454,0.991936,0.257563,0.00310677,-0.0425294,-0.0140284,-0.260659,0.116147,0.338834,0.317949,0.938363,1.34128,1.17646,0.877116,0.376907,0.135075,0.999385,0.128787,0.997569,0.849767,0.8279,0.974267,
326,326,0,4,1,0,0,4,23.4375,65.9375,15.375,14.375,58.8125,20,20.5,20.5625,0.899491,0.43668,0.0150401,-0.648763,0.0180655,0.732355,-0.0227796,-0.00238275,0.0649652,0.989963,-0.141271,0.0039643,0.794252,0.0105323,-0.803349,-0.00730214,0.000734726,0.29,-0.0281621,-0.99958,0.00689645,0.166163,5.23556e-05,-0.0485925,0.167593,-0.00126038,0.694352,0.000395918,-0.999998,0.00188201,-0.195465,4.57091e-06,0.0320128,-0.195457,-0.00202794,0.44127,0.00290978,0.132556,0.991171,-0.269257,0.00116979,-0.0385675,-0.0224935,0.274777,0.440464,-0.00122479,-0.109883,0.993944,0.27081,0.00118052,-0.0519741,-0.0196442,-0.274696,0.440789,0.387774,0.381336,0.983396,1.64623,1.42552,0.865931,0.436373,0.141664,0.999592,0.121222,0.999991,1.01177,0.992128,0.980588,
327,327,0,2,1,0,0,1,22.25,49,14.125,13.1875,41.9375,19.375,19.5625,19.5625,0.900493,0.434823,0.00643181,-0.467357,0.0103662,0.528113,-0.018915,0.00299744,0.0632911,0.988254,-0.15277,0.00380781,0.585349,0.00755649,-0.593335,-0.00669001,-0.00140314,0.262857,-0.0279543,-0.999556,0.0103374,0.157539,0.000115321,-0.0530007,0.15906,-0.00301642,0.630221,0.00160418,-0.999996,0.0023289,-0.178858,4.06224e-06,0.00443131,-0.178844,0.00341286,0.566761,-0.00243663,0.122903,0.992416,-0.257813,0.00110756,-0.0512643,-0.00808448,0.260659,0.493671,0.00937059,-0.105586,0.994366,0.261133,0.00112343,-0.0700086,-0.00774117,-0.262775,0.506515,0.357474,0.358572,1.00307,1.22504,1.01491,0.828473,0.433387,0.154356,0.999563,0.114249,0.999929,0.975237,0.962301,0.986735,
328,328,0,4,1,0,0,1,24,48.9375,15.4375,14.625,41.25,20.75,21.125,21.125,0.90513,0.425117,-0.00399865,-0.453572,0.0180233,0.512272,-0.0237756,-0.00185837,0.0638298,0.986747,-0.162234,0.00323862,0.57467,0.00962171,-0.583713,-0.00815737,-0.00516312,0.286747,-0.032747,-0.999463,0.000840466,0.17339,8.67227e-05,-0.0547688,0.175279,0.00196496,0.708232,-0.000741123,-1,-0.000394771,-0.199147,2.42003e-06,0.058908,-0.199188,-0.0069034,0.640569,-0.00611299,0.114969,0.99335,-0.274536,0.00224469,-0.0494717,-0.0167614,0.278009,0.453718,-0.00505396,-0.109504,0.993973,0.274761,0.00252313,-0.0509666,-0.0112668,-0.277927,0.446345,0.395459,0.396755,1.00328,1.20994,0.977626,0.807996,0.425791,0.161503,0.999488,0.112238,0.999999,0.997449,0.983956,0.986472,
329,329,0,4,4,1,0,2,23.625,53.6875,13.125,12.5625,50.625,20.0625,20.75,20.75,0.99292,0.118488,0.00836968,-0.628276,0.0331115,0.634704,-0.0173773,0.0148313,0.010929,0.995246,-0.096154,0.0154912,0.63407,0.0312966,-0.638035,-0.0109054,-0.00754472,0.013089,-0.0157293,-0.999822,-0.0104529,0.145267,0.000347404,-0.00924441,0.145384,0.00521293,0.374634,0.00200833,-0.999985,-0.00501897,-0.167065,7.73456e-06,0.0128232,-0.167018,-0.00473068,0.432596,-0.0140556,0.13312,0.991,-0.270041,0.00382189,-0.00791867,-0.0100584,0.273732,0.105732,-0.0128645,-0.153116,0.988124,0.267351,0.00368416,-0.0155353,-0.00966159,-0.272264,0.14665,0.324992,0.30343,0.933653,1.30581,1.23879,0.948674,0.116497,0.0981644,0.999843,0.143136,0.999999,0.998656,0.985856,0.987183,
330,330,0,4,1,0,0,2,23.5,52.5,15.25,14.4375,46.0625,21.3125,21.25,21.1875,0.915127,0.402971,0.0124926,-0.512817,0.0179997,0.567549,-0.0164366,0.00482863,0.0283224,0.993194,-0.116443,0.00244497,0.643582,0.0019435,-0.649423,-0.0122491,-0.00239837,0.47851,-0.016258,-0.999855,0.00510581,0.174111,0.000309005,-0.0707344,0.175296,0.00190746,0.372651,-0.00116808,-0.999998,-0.00165947,-0.197488,6.22965e-06,0.0220522,-0.197516,0.000924229,0.661885,0.00631249,0.0811509,0.996682,-0.279491,0.00116227,-0.0312948,-0.0112828,0.281538,0.461859,-0.0211558,-0.0922253,0.995513,0.277626,0.00114239,-0.0363114,-0.0157435,-0.281107,0.445609,0.383618,0.398273,1.0382,1.31869,1.11366,0.844515,0.404071,0.115283,0.999886,0.0866999,0.99962,1.06268,1.05331,0.991182,
331,331,0,4,4,1,0,2,23.5,53.8125,13.1875,12.625,50.5,20.0625,20.375,20.625,0.99378,0.111251,0.0049021,-0.627467,0.0327299,0.633837,-0.022366,0.0123325,0.00275482,0.992768,-0.118501,0.019235,0.63581,0.0297046,-0.641637,-0.0119064,-0.0116701,0.00810811,-0.0193295,-0.99978,-0.00813772,0.145528,0.000723685,-0.000923126,0.145557,0.00257332,0.145612,-0.00111809,-0.999996,-0.0025129,-0.173055,2.38199e-06,-0.00341364,-0.173047,-0.00199976,0.423313,-0.0156277,0.154273,0.987905,-0.265733,0.00385258,-0.00845341,-0.0107479,0.270532,0.0591327,-0.0200275,-0.165049,0.986082,0.265299,0.00343251,-0.0135978,-0.0115306,-0.27125,0.0751295,0.332288,0.309278,0.930752,1.31177,1.23825,0.943951,0.112364,0.117412,0.999834,0.159689,0.99999,1.00904,0.995347,0.986433,
332,332,0,2,1,1,0,2,23.5,54.75,13.3125,12.3125,51.875,20.9375,21.0625,21.25,0.988933,0.148294,0.00439647,-0.646616,0.0227459,0.657583,-0.0249489,0.0021758,0.0243902,0.994153,-0.107919,0.00370037,0.661208,0.0200351,-0.66633,-0.011534,-0.00522877,0.0884718,-0.0290275,-0.999578,0.00075079,0.135899,0.000837356,-0.00376458,0.136063,-0.00283317,0.140474,0.000525829,-1,0.000669038,-0.16929,5.73922e-06,0.0202951,-0.169265,0.0207879,0.442266,-0.00520329,0.129335,0.991587,-0.268855,0.0027823,-0.0205875,-0.0147137,0.272947,0.112861,-0.00707432,-0.129682,0.99153,0.276178,0.00298685,-0.0167028,-0.0199693,-0.281268,0.087013,0.326337,0.289615,0.887473,1.36269,1.28507,0.943035,0.147776,0.108443,0.999563,0.129511,0.999998,1.00466,0.985868,0.981295,
333,333,0,4,2,0,0,3,23.4375,59.1875,17.0625,16.0625,47.75,16.75,18.25,18.4375,0.832455,0.554044,0.00740599,-0.481493,0.0177361,0.596708,-0.0275856,0.00603333,0.0738523,0.986511,-0.163623,-0.00489411,0.686292,0.0224036,-0.698527,-0.0171953,0.00028613,0.106754,-0.0260913,-0.99961,-0.00995476,0.190215,0.000437408,-0.097808,0.192802,0.00403479,0.375571,-0.000560163,-0.999999,-0.00111811,-0.218716,7.9074e-06,0.035749,-0.218727,-0.0081651,0.541971,-0.0119439,0.170201,0.985337,-0.248144,0.0031662,-0.0665173,-0.0187844,0.254275,0.401674,-0.0130817,-0.181782,0.983252,0.245277,0.00298605,-0.0639087,-0.0152164,-0.253118,0.392199,0.431739,0.477292,1.10551,1.45621,1.12147,0.770125,0.554525,0.163072,0.999674,0.176006,0.999999,1.0026,0.979049,0.976509,
334,334,0,2,1,1,0,2,22.375,54.125,13.4375,12.5625,47.25,18.5625,19.5625,20.25,0.899319,0.435757,0.0366318,-0.529884,0.00935021,0.598636,-0.0196505,0.00225548,0.0714286,0.98455,-0.168852,0.0463709,0.652398,0.0027472,-0.663088,-0.00547832,-0.0103544,0.421538,-0.0290828,-0.999559,-0.00595337,0.150397,8.57912e-05,-0.0348645,0.1515,-0.00378698,0.58742,-0.00154957,-0.999995,-0.00289659,-0.175696,4.56445e-06,0.0174566,-0.175735,0.00404101,0.423394,-0.0302276,0.119266,0.992402,-0.261207,0.000758893,-0.0466429,-0.0185024,0.264009,0.521307,0.00294968,-0.115279,0.993329,0.26299,0.000568442,-0.0377838,-0.00745491,-0.265509,0.503587,0.348555,0.346619,0.994448,1.36674,1.15725,0.846723,0.437444,0.167506,0.999621,0.117299,0.999442,0.922225,0.909433,0.986129,
337,337,0,1,1,0,0,2,23,53.125,14.125,13.6875,49.5,20.375,20.5,20.5625,0.987877,0.154021,0.0194003,-0.62021,0.0265608,0.629529,-0.011245,0.00233036,0.217391,0.993562,-0.111965,0.0172848,0.623896,0.0263501,-0.629274,-0.0131286,-0.00828324,0.276923,-0.00426964,-0.999981,-0.00440478,0.166111,0.000176984,-0.00617115,0.166132,0.00189772,0.559356,0.00131568,-0.999983,0.00563581,-0.180264,5.73853e-06,0.0121401,-0.180201,0.00883355,0.414676,-0.00826925,0.106554,0.994272,-0.266329,0.00314187,-0.0145083,-0.00461709,0.268238,0.298995,-0.0086644,-0.103825,0.994558,0.264089,0.00331441,0.00500586,-0.00534004,-0.266048,0.318788,0.352091,0.347023,0.985607,1.30398,1.21111,0.928783,0.15275,0.113289,0.999984,0.105192,1,1.00152,0.998735,0.997217,
338,338,0,2,1,0,0,1,23.625,48.75,15.5,14.625,41.75,20.4375,20.75,20.75,0.913124,0.407628,0.00670443,-0.461701,0.0163588,0.515885,-0.023037,0.00362934,0.0728477,0.992677,-0.120546,0.0077982,0.586624,0.00878865,-0.592154,-0.01001,-0.00161853,0.287532,-0.0316943,-0.99947,-0.00741215,0.173828,0.000154425,-0.0622043,0.175873,0.00274766,0.631022,0.000811317,-0.999999,0.00107108,-0.199325,4.13921e-06,-0.0242761,-0.199368,-0.022208,0.579685,-0.00846455,0.120891,0.99263,-0.272142,0.00238373,-0.0516957,-0.0217984,0.276376,0.435714,-0.00756668,-0.125882,0.992016,0.269963,0.00211634,-0.0428247,-0.0247557,-0.275604,0.443796,0.39465,0.393095,0.99606,1.20957,1.00227,0.828614,0.406896,0.121355,0.999472,0.12339,1,0.998588,0.982599,0.983988,
340,340,0,1,1,0,0,3,23.5,60.3125,16.75,16,49.125,20.5,20.5625,20.5,0.822156,0.569258,0.00201637,-0.509616,0.00125003,0.638931,-0.0275452,-0.00254354,0.43326,0.991188,-0.132465,0.000418472,0.733368,0.00259784,-0.742031,-0.0160272,0.00149441,0.405797,-0.0248601,-0.99969,-0.00150523,0.189292,5.81308e-05,-0.102853,0.191907,0.00101455,0.694981,0.000323698,-1,0.000884505,-0.218588,2.70601e-06,0.0105426,-0.2186,-0.0176177,0.390909,0.00202619,0.116604,0.993176,-0.275381,0.00032927,-0.0407795,-0.03038,0.280923,0.5822,0.00370925,-0.0982836,0.995151,0.27657,0.000355854,-0.0467978,-0.025239,-0.280236,0.568182,0.429702,0.480846,1.11902,1.54017,1.20991,0.785567,0.568993,0.132786,0.999683,0.107445,0.999999,0.99586,0.9835,0.987589,
342,342,0,4,1,0,0,2,23.4375,53.75,17.125,16.0625,42.1875,18.25,18.75,18.875,0.832638,0.5538,-0.00442577,-0.424879,0.0170369,0.532391,-0.0332803,-0.00470213,0.0702087,0.986569,-0.163311,-0.00330732,0.620165,0.0175209,-0.631644,-0.0183284,-0.000523742,0.162393,-0.0329102,-0.999426,0.0080863,0.188975,0.00039738,-0.0910743,0.192053,-0.00358537,0.432258,0.000114759,-1,-0.000212533,-0.222256,8.94826e-06,0.0369995,-0.222253,0.00409955,0.424107,0.00465972,0.179275,0.983788,-0.250045,0.00355033,-0.0546662,-0.0225182,0.258528,0.275744,0.00508167,-0.166288,0.986064,0.257727,0.00372518,-0.0652921,-0.0208407,-0.264547,0.218354,0.436837,0.478315,1.09495,1.32345,0.987758,0.74635,0.55371,0.163425,0.999455,0.172784,1,0.999162,0.973924,0.97474,
343,343,0,1,2,0,0,2,23.875,54.75,17.5,16.5625,50.0625,21.9375,22.0625,22,0.983608,0.178541,-0.0252829,-0.641755,0.00622369,0.654002,-0.00892808,-0.00265198,0.134884,0.991829,-0.125752,-0.021501,0.647738,0.00925086,-0.653286,-0.00424183,0.0150432,0.128378,-0.0228356,-0.999498,0.0219675,0.204525,0.000187772,-0.0253451,0.205534,0.0148899,0.453165,0.0022429,-0.999986,0.00472833,-0.221182,1.69193e-05,-0.0581363,-0.221276,0.00825898,0.36413,0.0177523,0.0450104,0.998829,-0.287641,0.00166634,-0.0254339,0.00361577,0.288267,0.217224,0.0163775,-0.0783779,0.996789,0.281644,0.0013447,-0.0101619,-0.00614951,-0.282868,0.217949,0.445533,0.416837,0.935591,1.37328,1.2432,0.905277,0.17639,0.128006,0.999685,0.0616974,0.999999,1.00369,0.99653,0.992868,
