id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
1727,29,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.78154,0.623089,-0.0309136,-0.501601,0.0072153,0.624503,0.021468,-0.00486837,0.329787,0.989999,-0.134671,0.0420237,0.59805,0.0411111,-0.604782,-0.00565707,-0.00187292,0.0115942,0.0133533,-0.999518,0.0280203,0.167997,9.37564e-05,-0.0262073,0.167504,-0.0079855,0.701956,0.0344329,-0.998998,0.028573,-0.142531,1.32973e-05,0.0306128,-0.140579,0.0363448,0.336957,-0.00585905,0.183893,0.982929,-0.257152,0.00206485,-0.0135139,0.0147853,0.258771,0.493056,0.00426613,-0.0849978,0.996372,0.258382,0.00258122,0.000682592,-0.0038751,-0.259656,0.393103,0.322717,0.299853,0.929152,1.36301,1.08438,0.795574,0.55904,0.559869,0.471234,0.478116,1.00148,1.0146,0.596082,0.168843,0.999777,0.134584,0.999948,0.998519,0.985606,0.987067,
1728,37,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.797999,0.602605,0.00805034,-0.415495,0.0193515,0.524489,-0.00519332,0.0103288,0.0640496,0.996017,-0.0888771,0.0071232,0.514127,0.0122825,-0.516063,0.00170312,0.00441199,0.317829,-0.0335598,-0.999433,-0.0027177,0.186919,8.90324e-05,-0.0357217,0.188203,0.00798734,0.668919,0.00153883,-0.999997,-0.00207384,-0.170286,2.18718e-05,0.0961907,-0.170078,-0.0290261,0.336683,0.00652991,0.165429,0.9862,-0.27113,0.00463272,-0.0255063,0.00380392,0.274455,0.533994,-0.0169048,-0.163587,0.986384,0.257111,0.00423489,0.0112381,0.00431584,-0.259752,0.5,0.374797,0.343635,0.916857,1.17992,0.887785,0.752411,0.605289,0.576656,0.47945,0.468313,0.952695,0.976771,0.601396,0.090412,0.999384,0.164521,0.999718,1.04965,1.02378,0.975351,
1729,35,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.822359,0.568969,-0.000379037,-0.502552,0.00699841,0.611753,-0.000932271,-0.00479494,0.0913043,0.984326,-0.176318,0.0036493,0.575694,0.00850487,-0.582757,0.0115526,-0.00939099,0.207407,-0.0245906,-0.999695,-0.00222262,0.200307,0.000313185,-0.0305995,0.20115,-0.0133838,0.373206,0.00367299,-0.999992,-0.00135285,-0.164755,1.049e-05,0.0489709,-0.164588,0.00903175,0.308108,-0.00732093,0.140091,0.990112,-0.25906,0.000748253,-0.00167207,0.00448407,0.261001,0.590501,-0.00436168,-0.138489,0.990354,0.273203,0.000736245,0.00505505,0.00586072,-0.275022,0.57598,0.380581,0.351536,0.923684,1.33803,1.0275,0.767922,0.582647,0.585283,0.475714,0.485912,1.00452,1.02144,0.565944,0.179934,0.999601,0.139292,0.999995,0.995497,0.979013,0.983441,
1730,36,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.860496,0.509363,0.00981331,-0.533478,0.0215803,0.625838,-0.010179,0.0134375,0.0446429,0.986089,-0.166134,0.00526592,0.596905,0.0175452,-0.606093,-0.00462498,-0.0023989,0.206089,-0.0286347,-0.999584,0.00339849,0.184879,0.000282893,-0.016215,0.18543,0.00271156,0.354526,0.00726978,-0.999924,0.00995999,-0.179213,9.26653e-06,0.0250148,-0.179173,-0.0129417,0.457912,-0.0148829,0.134571,0.990792,-0.267795,0.00303143,-0.00598337,-0.00243778,0.270525,0.483159,-0.0205731,-0.113403,0.993336,0.263793,0.00297693,0.00365166,-0.00594292,-0.266166,0.416178,0.384741,0.345446,0.897866,1.35918,1.09114,0.802791,0.585377,0.575059,0.488727,0.490275,0.982372,1.00317,0.503118,0.173301,0.999355,0.124014,0.999984,1.01794,0.996841,0.979269,
1731,36,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.858777,0.512333,0.00408944,-0.531118,0.0215729,0.626162,-0.013007,0.0115947,0.0451467,0.985119,-0.17156,0.0103471,0.595152,0.0178287,-0.604984,-0.00521961,-0.00641358,0.186047,-0.0277177,-0.999615,0.000983857,0.185359,0.000281764,-0.0173037,0.185914,0.00359165,0.402412,0.00722747,-0.999933,0.00899095,-0.179388,7.84797e-06,0.0532621,-0.178939,0.00845327,0.35473,-0.0156223,0.139258,0.990133,-0.267473,0.00305919,-0.00760577,-0.00181633,0.270274,0.479167,-0.0203746,-0.119274,0.992652,0.263593,0.0029427,0.00196387,-0.00682738,-0.266324,0.410673,0.384776,0.34668,0.900991,1.35858,1.08592,0.799307,0.586606,0.577535,0.48584,0.488555,0.984537,1.00559,0.506116,0.178686,0.999389,0.129294,0.999989,1.01571,0.994442,0.979064,
1732,34,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.993418,0.113985,0.0113062,-0.640518,0.00702534,0.646418,-0.0150015,0.00577945,0.391304,0.88693,-0.461137,0.0266031,0.555903,0.00916072,-0.62178,0.00881864,-0.0135529,0.0837563,0.00200205,-0.999888,0.014804,0.176455,0.000139043,0.0294343,0.176521,-0.000875984,0.413757,-0.0259911,-0.999653,0.00426233,-0.165269,8.34929e-06,0.0245098,-0.166252,-0.0676812,0.32716,-0.0125365,0.139126,0.990195,-0.259072,0.000604651,0.0256901,0.00192374,0.261692,0.577889,-0.0226917,-0.131642,0.991038,0.261672,0.000732319,0.03347,-0.00261371,-0.263619,0.562108,0.326573,0.35925,1.10006,1.36912,1.15975,0.847078,0.573012,0.568685,0.483212,0.470627,0.992448,0.973954,0.139775,0.438083,0.999608,0.135408,0.999948,1.00761,1.02674,1.01899,
1733,31,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.893223,0.449602,0.00333681,-0.491165,0.017598,0.548271,0.00319258,0.000495139,0.0679012,0.987266,-0.158502,-0.0135053,0.534752,0.0106431,-0.537669,0.0236884,0.0129001,0.362416,-0.0357684,-0.999325,-0.00831878,0.206712,0.000125027,-0.0172779,0.2074,0.00840179,0.665054,-0.00225947,-0.999988,-0.0043689,-0.170003,1.76795e-05,0.118248,-0.17035,0.0178273,0.367089,0.0100512,0.114195,0.993408,-0.285376,0.00269794,-0.0114802,0.012799,0.285915,0.540576,0.00346677,-0.104354,0.994534,0.272326,0.00255405,-0.00863999,0.0115463,-0.272581,0.503906,0.393763,0.361618,0.918365,1.20479,0.959996,0.796818,0.601989,0.594599,0.515039,0.516215,0.987724,1.00228,0.451622,0.156285,0.999438,0.109274,0.999978,1.01243,0.997722,0.985474,
1734,33,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0.927301,0.354483,-0.120226,-0.601575,0.0940165,0.649846,-0.00454763,-0.00485696,0.00519481,0.99841,-0.0533628,0.0181626,0.643906,0.0256082,-0.644881,-0.00084206,-0.00524322,0.0904645,-0.0190468,-0.999817,-0.00157081,0.172385,0.000164511,-0.00259079,0.172461,0.00295514,0.60929,0.00156708,-0.999995,-0.0025985,-0.172085,2.09954e-05,-0.0418633,-0.172173,0.00813677,0.327138,-0.00188993,0.0800689,0.996788,-0.27858,0.00285923,0.000427524,-0.00110304,0.279567,0.091442,-0.0214967,-0.0675311,0.997486,0.275256,0.00315864,0.0021807,-0.00364103,-0.276149,0.0622754,0.357585,0.332384,0.929525,1.36971,1.22332,0.893126,0.593891,0.572372,0.540572,0.525289,0.963766,0.971729,0.355609,0.0549364,0.999788,0.0738064,0.999807,1.0376,1.02909,0.991805,
1735,33,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0.978402,0.205798,0.0194259,-0.246177,0.0214342,0.241274,0.0479255,0.0129471,0.0942928,0.807472,-0.528311,-0.262444,0.718903,0.156397,-1.01741,-0.197714,0.00695215,0,0.203718,-0.969012,-0.139697,0.18542,0.000236938,-0.349481,0.116572,0.00905194,0.639299,0.0602328,-0.995336,0.0753547,-0.134885,0.0363219,-0.446898,-0.164414,-0.0244768,0,-0.0154145,-0.0708399,0.997369,-0.289484,0.00354134,-0.390467,-0.111198,0.276315,0.0477223,0.0286659,-0.208278,0.97765,0.27087,0.00262746,-0.391759,-0.0317684,-0.272343,0.326241,0.190209,0.346736,1.82292,1.30429,1.10887,0.850167,0.599298,0.60519,0.540058,0.538573,1.00983,0.997251,0.14635,0.597049,0.989248,0.213776,0.998998,0.990264,1.00276,1.01262,
1736,32,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.884519,0.466483,0.0045766,-0.55677,0.0138157,0.632364,-0.00551514,0.00097902,0.0730088,0.994761,-0.101754,-0.009807,0.605526,0.0101298,-0.608027,0.0062797,0.00457728,0.0990099,-0.02475,-0.999691,-0.00220584,0.18302,0.000166794,-0.0114645,0.183363,-0.00109304,0.645464,0.00121824,-0.999999,-0.00104457,-0.173279,1.16032e-05,0.0385683,-0.173311,0.0758043,0.264957,-0.0013257,0.0810419,0.99671,-0.27699,0.00159522,0.00137908,0.00399991,0.277581,0.208174,-0.00554678,-0.0643289,0.997913,0.275561,0.00162265,0.00554724,0.00455575,-0.275813,0.2,0.371646,0.342328,0.921113,1.34688,1.12883,0.838105,0.582114,0.57613,0.527772,0.527027,0.989721,0.99859,0.46541,0.102971,0.999663,0.0726852,0.999991,1.01039,1.00141,0.991119,
1737,32,0,2,1,1,0,2,0,0,0,0,0,0,0,0,
1738,30,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.877899,0.478839,0.0025427,-0.57161,0.0117219,0.654868,-0.00685941,-0.00529581,0.0898058,0.997167,-0.0751402,-0.00339592,0.612505,0.0146958,-0.613268,0.0126805,0.00630433,0.104369,-0.0427185,-0.999054,-0.00809342,0.19822,0.000936116,-0.00298689,0.198519,0.00199268,0.100791,0.00254351,-0.999953,-0.00938545,-0.161098,3.6225e-05,0.136045,-0.162126,0.145618,0.178218,0.0029141,0.147652,0.989035,-0.275071,0.00209564,0.00118439,0.00318725,0.277641,0.289872,0.0100151,-0.144585,0.989442,0.269972,0.0020175,0.0215351,0.0176108,-0.270497,0.406365,0.386565,0.334315,0.864834,1.36448,1.15428,0.845952,0.594589,0.603331,0.48056,0.503387,1.0147,1.0475,0.476606,0.0776768,0.998975,0.146113,0.999974,0.98551,0.954653,0.968689,
1739,30,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.880181,0.474519,0.0106027,-0.573569,0.0116772,0.656214,-0.00843874,-0.00135148,0.0942029,0.997457,-0.0712699,0.000544685,0.611591,0.0149386,-0.612104,0.0146847,0.00683201,0.163366,-0.042589,-0.999065,-0.00743695,0.197683,0.000998656,0.00116168,0.197805,0.00181856,0.0994036,-9.84627e-05,-0.999963,-0.00863773,-0.162859,2.58458e-05,0.108138,-0.163488,0.0709676,0.197368,0.00564974,0.141644,0.989902,-0.274964,0.00216295,0.0073706,0.00157379,0.277502,0.317352,0.00867258,-0.149762,0.988684,0.270128,0.00202691,0.010006,0.00787848,-0.272114,0.405405,0.386127,0.336996,0.872759,1.36434,1.15608,0.847354,0.597053,0.601291,0.483394,0.50146,1.0071,1.03737,0.474632,0.0711717,0.999097,0.145707,0.999995,0.992951,0.963973,0.970816,
1740,26,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.999723,0.0222144,0.00776369,-0.656625,0.0181389,0.656892,-0.00565797,0.00523354,0.0623441,0.950557,-0.310536,-0.00290713,0.595773,0.0423465,-0.616365,0.0318345,-0.00103786,0.027933,-0.00207857,-0.999772,0.0212701,0.178046,0.000437832,0.0315514,0.178011,-0.000455369,0.194175,-0.0445065,-0.998492,0.032128,-0.145293,2.21067e-05,0.0373231,-0.150597,-0.106332,0.311728,0.00436677,0.184896,0.982748,-0.279559,0.0032819,0.0383185,0.023846,0.27981,0.109337,-0.0175012,-0.144956,0.989283,0.276987,0.00302553,0.0442496,0.00597596,-0.27833,0.0998797,0.299066,0.35079,1.17295,1.3266,1.22115,0.920512,0.617977,0.60819,0.517029,0.490727,0.984164,0.949128,0.0667115,0.267902,0.999098,0.16496,0.999755,1.01609,1.0536,1.03691,
1741,26,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.967843,0.251291,0.0115164,-0.637539,0.0173633,0.657523,0.00430263,0.00683588,0.0248619,0.995766,-0.0914171,0.00966579,0.619144,0.0179242,-0.620112,0.0178259,-0.0029161,0.0623377,-0.0393321,-0.999224,-0.00201663,0.178284,0.000420875,0.00435786,0.178244,0.00323813,0.18768,0.00210418,-0.999957,-0.00903227,-0.148176,1.37505e-05,0.0470533,-0.149559,0.163294,0.276596,-0.00998639,0.163755,0.986451,-0.28096,0.00299587,-0.00552534,0.0149094,0.282288,0.100125,-0.00379694,-0.165205,0.986252,0.275674,0.00283134,-0.000891629,0.0106336,-0.277739,0.0606796,0.351593,0.300989,0.856072,1.33226,1.22282,0.917849,0.610221,0.617671,0.493116,0.51683,1.01221,1.04809,0.249271,0.0935166,0.999141,0.164479,0.99998,0.98794,0.954117,0.965764,
1742,605,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0.803584,0.595038,0.0135248,-0.545022,0.0221049,0.681294,-0.00441525,0.0127918,0.0510204,0.997386,-0.0716284,-0.00949529,0.664065,0.0106068,-0.664944,0.0111535,0.00628588,0.303922,-0.0291554,-0.999522,-0.0102871,0.192281,5.81265e-05,-0.0312487,0.193178,0.0102779,0.692938,-0.00155235,-0.999993,-0.00336601,-0.173259,7.12249e-06,0.137537,-0.173659,0.0552008,0.445274,0.00147899,0.167929,0.985798,-0.274835,0.00194675,-0.00593203,0.00320029,0.278258,0.591054,-0.0239466,-0.159705,0.986874,0.258217,0.00182519,0.0033258,0.00551312,-0.260678,0.577287,0.383593,0.35041,0.913493,1.48545,1.1987,0.806959,0.615227,0.577614,0.487122,0.467806,0.938863,0.960347,0.596339,0.0700831,0.999619,0.163836,0.999668,1.06512,1.04129,0.977629,
1743,605,0,4,1,0,0,3,0,0,0,0,0,0,0,0,-0.309211,-0.93345,0.181822,-0.211908,0.0548326,-0.622441,-0.0919175,-0.364963,0,0.0438059,-0.980869,0.189679,0.206097,5.96978e-05,-0.396742,0.122503,-0.361442,0.754572,0.0514864,-0.985468,0.161869,-0.165845,0.00114329,-0.273939,-0.268469,-0.522757,0.252232,-0.0148317,0.233482,0.972248,-0.279232,0.00923983,-0.402562,0.0383417,0.271853,0.302326,-0.00011623,-0.449016,0.893524,0.845958,0.023958,-0.37042,-0.188211,-1.04139,0.0587121,0.370997,0.362785,0.977865,0.185939,1.16567,6.26907,1.47084,1.45859,1.20404,1.17941,0.991674,0.979547,0,0.931574,0.999971,0.330361,0.999886,1.0084,1.02088,1.01238,
1744,21,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.865365,0.48651,-0.120215,-0.557068,0.0100374,0.631089,-0.000149201,-0.0916619,0.0798122,0.97804,-0.139332,-0.155,0.627314,0.00913527,-0.623968,0.0162686,0.0953654,0.0861111,-0.032723,-0.99944,0.0070341,0.188526,0.000145345,-0.00526123,0.188789,-0.00210627,0.48335,0.000467819,-0.999999,-0.00131386,-0.175131,2.14823e-05,-0.00084317,-0.175096,-0.0270968,0.343478,0.125519,0.0911455,0.987895,-0.269711,0.0034182,0.0370918,-0.00180299,0.268469,0.129181,0.177803,-0.112961,0.977561,0.274462,0.00530818,-0.0568743,0.00080303,-0.270325,0.0776153,0.384358,0.345254,0.898262,1.39324,1.14751,0.823631,0.548055,0.622533,0.472059,0.541421,1.1359,1.14694,0.489656,0.141499,0.999449,0.103332,0.998567,0.880363,0.871888,0.990374,
1745,21,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.866342,0.485193,-0.118483,-0.55844,0.0099485,0.6325,-4.43388e-05,-0.0886253,0.0819672,0.979277,-0.132193,-0.153431,0.627795,0.0101979,-0.624094,0.013586,0.0967069,0.0743802,-0.032129,-0.999456,0.00741149,0.188277,0.000160399,-0.0070848,0.188598,-0.00118452,0.460526,-9.88733e-05,-1,-0.000635384,-0.174857,2.34974e-05,0.0311082,-0.174844,-0.0253629,0.323913,0.126072,0.096419,0.987324,-0.270271,0.00327911,0.0373891,-0.00124432,0.269088,0.107675,0.179124,-0.110023,0.977655,0.274164,0.00545919,-0.0575014,0.00130738,-0.269748,0.0801782,0.383159,0.345327,0.901263,1.39254,1.15037,0.826095,0.548277,0.623876,0.4715,0.541804,1.13788,1.14911,0.488721,0.133679,0.999487,0.104513,0.998531,0.878825,0.870242,0.990234,
1746,20,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.896841,0.442031,0.0168838,-0.565526,0.0266447,0.638685,-0.0166052,0.00399679,0.0588235,0.9898,-0.142456,-0.00116523,0.612078,0.0129477,-0.617357,0.00714371,-0.000445158,0.191686,-0.0362041,-0.999343,0.00140106,0.180008,0.000148886,-0.0213543,0.180901,0.000374037,0.483333,2.09618e-05,-0.999999,0.00172559,-0.180284,2.40861e-05,0.161256,-0.180243,0.0215338,0.264605,0.00599609,0.168183,0.985738,-0.26957,0.00214586,-0.0016089,-0.0108436,0.275331,0.450056,-0.00998276,-0.181229,0.98339,0.268747,0.00195832,-0.000713549,-0.012414,-0.275582,0.41314,0.381774,0.340414,0.891663,1.36376,1.14174,0.837198,0.621219,0.599157,0.484826,0.481049,0.964486,0.99221,0.442075,0.142477,0.999344,0.17471,0.999868,1.03682,1.00785,0.972058,
1747,20,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.890566,0.4548,0.00697809,-0.560948,0.0264881,0.637328,-0.0146039,0.00104161,0.0574468,0.990654,-0.136399,-0.000618732,0.61142,0.0125566,-0.616297,0.00647585,-0.00118224,0.21659,-0.0364049,-0.999337,0.00109898,0.180256,0.000142085,-0.020916,0.181138,0.000268604,0.487654,0.00163666,-0.999997,0.00166531,-0.180894,2.06776e-05,0.115804,-0.180626,0.0476392,0.28777,0.0062537,0.171672,0.985134,-0.269311,0.00219931,-0.00755064,-0.00941164,0.275063,0.442177,-0.00902389,-0.176621,0.984237,0.269226,0.00193236,-0.00165368,-0.0136138,-0.275995,0.415556,0.383706,0.340411,0.887167,1.3639,1.1381,0.834448,0.62124,0.5993,0.484665,0.481683,0.964684,0.993849,0.453353,0.13802,0.999276,0.174151,0.99988,1.03661,1.00619,0.970655,
1748,19,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.868526,0.474394,0.143572,-0.551489,0.00947213,0.622205,-0.0046697,0.0926588,0.0868545,0.975479,-0.133474,0.175004,0.628114,0.0109426,-0.623742,0.0085244,-0.105877,0.0641711,-0.032755,-0.99938,-0.0129288,0.185338,0.000137879,-0.0112315,0.185849,-0.00216681,0.544534,0.00162073,-0.999996,-0.00220866,-0.179745,1.52489e-05,-0.00301478,-0.17982,0.0315731,0.345154,-0.175794,0.0934259,0.979984,-0.269612,0.00582093,-0.0594607,-0.00399089,0.264833,0.0470852,-0.125645,-0.106754,0.986315,0.274036,0.00349887,0.0286449,-0.00581233,-0.274818,0.120455,0.386797,0.346091,0.89476,1.38115,1.14336,0.827829,0.549662,0.619326,0.474423,0.540225,1.12674,1.1387,0.477938,0.137172,0.999409,0.101256,0.99871,0.887516,0.878195,0.989497,
1749,19,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.875678,0.460876,0.144155,-0.557603,0.00949151,0.625518,-0.00694864,0.0905474,0.0904872,0.976102,-0.140216,0.166023,0.629892,0.0105114,-0.626314,0.0108298,-0.102557,0.0775623,-0.032263,-0.999405,-0.0122199,0.184998,0.000153287,-0.00918109,0.185438,-0.00271573,0.491984,0.000743672,-0.999995,-0.00309944,-0.180111,1.25154e-05,-0.0293916,-0.180235,0.0325904,0.310513,-0.175409,0.091028,0.980278,-0.270053,0.00580262,-0.0545486,-0.00484983,0.266176,0.0575221,-0.125127,-0.104099,0.986664,0.274001,0.00354274,0.0291571,-0.00460851,-0.274492,0.1125,0.38588,0.34679,0.8987,1.38357,1.14951,0.830827,0.548584,0.618924,0.475669,0.541727,1.12822,1.13888,0.465082,0.142925,0.999455,0.098694,0.998704,0.886351,0.878059,0.990646,
1750,16,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.883889,0.467644,-0.0071037,-0.5797,0.0150277,0.658273,-0.0045147,0.00402466,0.045977,0.992781,-0.119881,-0.0037595,0.611982,0.0138603,-0.615136,0.0106829,0.00142226,0.205797,-0.0316862,-0.999493,0.00320192,0.170641,0.000310586,-0.0126095,0.171141,0.00422837,0.230355,0.00144052,-0.999994,-0.00322311,-0.152869,1.68054e-05,0.110986,-0.15267,-0.0123236,0.297386,-0.0064256,0.154686,0.987943,-0.258333,0.00175631,-0.0100701,0.00182205,0.261135,0.396907,-0.0124299,-0.160378,0.986977,0.24985,0.00171906,0.0151811,0.00181083,-0.252661,0.37963,0.343261,0.304595,0.887358,1.37135,1.16942,0.852753,0.567584,0.558673,0.457799,0.462508,0.9843,1.01029,0.466382,0.121312,0.999451,0.15754,0.999981,1.01595,0.989818,0.974278,
1751,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.849692,0.527229,0.00726264,-0.517948,0.0223157,0.605303,0.00692178,-0.0031464,0.0494845,0.989531,-0.144316,-0.00136459,0.577967,0.0187677,-0.580239,0.0262482,0.0110881,0.183007,-0.0441563,-0.999022,-0.00237063,0.221161,0.000411304,-0.0274725,0.222583,0.00375983,0.26071,-0.000955741,-0.999995,-0.00315986,-0.176522,1.51034e-05,0.148416,-0.176635,-0.00960712,0.248588,0.0260554,0.185023,0.982389,-0.257567,0.00362199,0.00323732,0.0104897,0.260123,0.488865,0.00654932,-0.201512,0.979464,0.253794,0.00372109,-0.00779651,0.0125357,-0.256484,0.46875,0.421617,0.376897,0.893934,1.32952,1.03496,0.778447,0.602718,0.576908,0.435382,0.432938,0.957177,0.994387,0.528055,0.14337,0.999066,0.193305,0.999803,1.04474,1.00565,0.96258,
1752,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.844776,0.535095,0.00515238,-0.515349,0.0220108,0.606275,0.00600635,-0.00610257,0.0473251,0.988917,-0.148467,-0.00116486,0.578294,0.0189804,-0.580739,0.0268137,0.00893658,0.184615,-0.044278,-0.999014,-0.00319025,0.221114,0.000389993,-0.0303828,0.222669,0.0033247,0.27965,-0.000594901,-0.999994,-0.0035314,-0.176607,1.92544e-05,0.123771,-0.176683,0.000299198,0.26513,0.0276398,0.181867,0.982934,-0.257644,0.00371153,0.0085893,0.0118308,0.259687,0.506893,0.00466121,-0.205559,0.978634,0.253344,0.00377383,0.000234357,0.0118843,-0.25638,0.455628,0.4219,0.376798,0.893098,1.33364,1.03248,0.774186,0.604882,0.574068,0.436751,0.430738,0.949058,0.986234,0.535605,0.147879,0.999045,0.193756,0.999727,1.05368,1.01396,0.962305,
1753,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.972347,0.233412,-0.00774054,-0.642725,0.0177263,0.662059,-0.00413565,0.00791849,0.075718,0.99807,-0.062095,0.00116097,0.652622,0.0218072,-0.65383,0.000968421,0.00545355,0.102151,-0.0125336,-0.999909,0.00499076,0.158937,0.000452547,-0.00665515,0.159076,0.00835573,0.176524,0.00505031,-0.999986,0.00187678,-0.160679,1.92322e-05,0.00715892,-0.160629,0.0085825,0.333333,-0.0123259,0.0760533,0.997028,-0.284154,0.00291517,0.000562218,-0.0109843,0.285846,0.159236,-0.0126847,-0.0761055,0.997019,0.272229,0.00269703,0.00515242,-0.00756912,-0.273555,0.159061,0.330937,0.308683,0.932756,1.36305,1.26851,0.930641,0.583311,0.581843,0.532789,0.53481,0.997484,1.00379,0.228505,0.0671348,0.999845,0.0760852,1,1.00252,0.996222,0.993715,
1754,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.973821,0.227175,-0.00804345,-0.64429,0.0186663,0.66251,-0.00363214,0.006269,0.0608466,0.998281,-0.0583799,0.0052403,0.653177,0.0222509,-0.654303,0.000386711,0.00443359,0.132979,-0.0132327,-0.999885,0.00747675,0.158941,0.0004173,-0.00186855,0.159034,0.0066741,0.17122,0.00467141,-0.999983,0.00340556,-0.160882,1.24255e-05,-0.00519073,-0.160943,-0.00992315,0.392523,-0.0118541,0.0831358,0.996468,-0.284475,0.00269716,-0.00356494,-0.00987473,0.286265,0.117722,-0.0145574,-0.0740712,0.997147,0.271868,0.00278097,0.00762038,-0.00688706,-0.273046,0.163871,0.331366,0.308676,0.931527,1.36252,1.27127,0.933027,0.58575,0.581159,0.533429,0.532711,0.992163,0.998655,0.22263,0.0630435,0.99984,0.0786111,0.999996,1.0079,1.00135,0.993499,
1755,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.965977,0.25775,0.0212806,-0.632818,0.0163586,0.655173,-0.00142383,0.014194,0.0541311,0.997273,-0.0717573,0.017219,0.628915,0.0191711,-0.628923,0.0190594,-0.0196953,0.0703518,-0.0346594,-0.999394,-0.00334328,0.172901,0.000271659,-0.00363313,0.173135,-0.00100676,0.246305,0.00293556,-0.999996,-0.000574709,-0.154197,1.54295e-05,-0.0102929,-0.154245,0.0303805,0.25625,-0.0232389,0.145398,0.9891,-0.279366,0.00306543,-0.00486087,0.00691489,0.281313,0.0641509,-0.0254743,-0.151147,0.988183,0.282499,0.00287242,-0.00126461,0.00817451,-0.28466,0.0700246,0.350432,0.304054,0.867656,1.33734,1.23181,0.921088,0.616429,0.612191,0.511263,0.521272,0.993125,1.01958,0.25497,0.0746957,0.999293,0.148317,0.999997,1.00692,0.9808,0.974057,
1756,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.967748,0.251263,0.0182032,-0.63198,0.0174813,0.653261,-0.00164716,0.0111339,0.0366197,0.998162,-0.0561109,0.0229077,0.628487,0.0186691,-0.628089,0.0190873,-0.0210043,0.0652742,-0.0362844,-0.999341,-0.00100214,0.172603,0.000275803,0.00571275,0.172513,-0.00345974,0.27122,0.00357044,-0.999991,0.00242184,-0.154402,1.54637e-05,0.0289528,-0.154302,-0.000734002,0.240469,-0.0240672,0.145954,0.988999,-0.27907,0.00304788,-0.00839972,0.00838218,0.280732,0.05625,-0.0249574,-0.151249,0.988181,0.28232,0.0029798,-0.000750428,0.00688939,-0.284661,0.0678175,0.35183,0.302595,0.86006,1.33066,1.23321,0.926766,0.615393,0.612725,0.509605,0.521933,0.995663,1.02419,0.247847,0.0596901,0.999206,0.148645,1,1.00436,0.976381,0.972147,
1757,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.958375,0.285229,0.0126988,-0.631241,0.0177129,0.660659,-0.00700852,0.00630401,0.0347826,0.995968,-0.0875196,0.0197006,0.624816,0.0201871,-0.626528,0.00623105,-0.0136704,0.077748,-0.0333553,-0.999444,-0.000158627,0.156323,0.00030391,0.00941717,0.156096,-0.00192408,0.20326,0.00264478,-0.999995,-0.00151927,-0.146189,1.34149e-05,-0.0169409,-0.146239,0.0024992,0.360406,-0.0109122,0.1674,0.985829,-0.274993,0.00268247,-0.000196727,0.00111842,0.278754,0.106525,-0.0130217,-0.184481,0.98275,0.278305,0.00267542,0.00304428,0.00259459,-0.282663,0.104636,0.324619,0.280343,0.863606,1.34177,1.23058,0.917132,0.616364,0.612159,0.500231,0.512208,0.993179,1.02394,0.282717,0.090171,0.999352,0.175955,0.999998,1.00687,0.976618,0.969956,
